,index,business_activity_2014,user_activity_2014,review_activity_2014,mean_stars_2014,std_stars_2014,business_activity_2013,user_activity_2013,review_activity_2013,mean_stars_2013,std_stars_2013,business_activity_2012,user_activity_2012,review_activity_2012,mean_stars_2012,std_stars_2012,business_activity_2011,user_activity_2011,review_activity_2011,mean_stars_2011,std_stars_2011,business_activity_2010,user_activity_2010,review_activity_2010,mean_stars_2010,std_stars_2010
182,85028,127.0,1049.0,1235.0,3.919028340080972,1.4250317275913171,117.0,721.0,894.0,3.8903803131991053,1.3753783031226214,91.0,414.0,527.0,3.772296015180266,1.3682129569180332,79.0,333.0,436.0,3.834862385321101,1.302614604787184,52.0,168.0,207.0,3.8550724637681157,1.127012060292125
183,15221,23.0,117.0,134.0,4.074626865671642,1.1214039647714553,20.0,84.0,95.0,3.8526315789473684,1.2201187686575676,16.0,55.0,69.0,3.8115942028985508,1.2399639738462112,15.0,29.0,35.0,3.8857142857142857,1.1053726699605877,8.0,13.0,16.0,4.0625,1.1236102527122116
184,28214,38.0,259.0,276.0,3.2028985507246377,1.5709148245637812,37.0,202.0,216.0,3.310185185185185,1.5495199445538603,24.0,91.0,99.0,3.3636363636363638,1.4459976109624424,25.0,73.0,86.0,3.6627906976744184,1.3513432543107884,15.0,34.0,39.0,3.7948717948717947,1.2178386199261113
185,28206,46.0,366.0,418.0,3.763157894736842,1.4523219080664431,37.0,180.0,224.0,3.6830357142857144,1.2210697649668014,32.0,155.0,213.0,3.7370892018779345,1.1761726290499397,27.0,144.0,191.0,3.8010471204188483,1.1526623428894294,16.0,34.0,42.0,3.5952380952380953,1.2889686519967931
186,85381,103.0,526.0,621.0,3.5684380032206118,1.561813144446649,90.0,358.0,440.0,3.7227272727272727,1.4143526633064727,74.0,219.0,255.0,3.7176470588235295,1.4137549657874096,57.0,167.0,212.0,3.6367924528301887,1.343816836967441,37.0,97.0,130.0,4.015384615384615,1.0114431732849527
187,89031,109.0,561.0,682.0,3.4589442815249267,1.6082343360686826,94.0,322.0,418.0,3.4043062200956937,1.5335357874924114,75.0,210.0,278.0,3.5431654676258995,1.4432489601483436,60.0,136.0,209.0,3.8229665071770333,1.2718281828759155,48.0,60.0,92.0,3.717391304347826,1.1982229236951736
188,53562,125.0,474.0,701.0,3.734664764621969,1.2709094866161714,111.0,367.0,548.0,3.6113138686131387,1.3096532706180604,99.0,299.0,412.0,3.5194174757281553,1.3516185307033088,90.0,220.0,316.0,3.3860759493670884,1.278514433285031,73.0,130.0,185.0,3.6216216216216215,1.169154082700472
189,85249,74.0,344.0,426.0,3.704225352112676,1.5268055035162542,64.0,187.0,232.0,3.788793103448276,1.4060026880273417,45.0,121.0,147.0,3.639455782312925,1.369659382870865,47.0,98.0,130.0,3.923076923076923,1.1918026514186162,27.0,62.0,76.0,3.8157894736842106,1.3034367527506092
190,85351,61.0,215.0,249.0,3.682730923694779,1.5708223434125397,51.0,148.0,184.0,3.527173913043478,1.5783094823411512,41.0,73.0,84.0,3.607142857142857,1.5524396435339554,30.0,60.0,77.0,3.3376623376623376,1.3437025596070222,19.0,36.0,42.0,3.4047619047619047,1.307754057013515
191,53711,134.0,673.0,943.0,3.7412513255567337,1.29709184901991,130.0,477.0,717.0,3.698744769874477,1.2799096894930604,111.0,368.0,536.0,3.7444029850746268,1.305619206379042,90.0,232.0,316.0,3.7721518987341773,1.289265739978418,71.0,159.0,223.0,3.820627802690583,1.1832637565656723
192,85323,136.0,574.0,758.0,3.4129287598944593,1.5623346086957324,121.0,346.0,496.0,3.5846774193548385,1.4159577894090185,98.0,245.0,349.0,3.667621776504298,1.3448968319985826,87.0,177.0,271.0,3.7490774907749076,1.309420665469323,55.0,87.0,130.0,3.669230769230769,1.2903245282459765
193,15228,46.0,250.0,336.0,3.9017857142857144,1.2140458185204341,37.0,172.0,250.0,3.916,1.135827635546293,43.0,134.0,195.0,3.8615384615384616,1.1737277351215218,32.0,84.0,135.0,3.7925925925925927,1.1913638008244458,18.0,39.0,50.0,3.84,1.2182288917330197
194,15232,129.0,751.0,1067.0,3.725398313027179,1.2989177576728643,110.0,520.0,767.0,3.6857887874837028,1.2892784924325116,104.0,441.0,696.0,3.5373563218390807,1.274559444627058,98.0,315.0,546.0,3.65018315018315,1.1763611921802999,71.0,206.0,338.0,3.6508875739644973,1.1617094915737303
195,15217,141.0,839.0,1274.0,3.8014128728414445,1.2986056504467622,127.0,634.0,1053.0,3.8300094966761633,1.2442153985884568,134.0,421.0,695.0,3.6820143884892085,1.205609594964268,124.0,350.0,676.0,3.6538461538461537,1.1981467170407618,103.0,231.0,454.0,3.6674008810572687,1.180019019040471
196,28273,181.0,691.0,1053.0,3.405508072174739,1.4545876204648804,168.0,437.0,696.0,3.660919540229885,1.2384586681248597,133.0,283.0,458.0,3.572052401746725,1.234197504792758,112.0,233.0,367.0,3.5912806539509536,1.1436353909165928,76.0,123.0,205.0,3.575609756097561,1.102755125388687
197,85294,3.0,10.0,10.0,3.9,0.7378647873726218,2.0,5.0,5.0,4.2,0.8366600265340756,2.0,3.0,3.0,4.0,1.0,4.0,9.0,9.0,3.7777777777777777,1.3944333775567925,2.0,3.0,3.0,2.6666666666666665,1.5275252316519468
198,28227,83.0,266.0,342.0,3.5935672514619883,1.3790491942692655,77.0,210.0,290.0,3.7275862068965515,1.2581627049776334,79.0,188.0,294.0,3.6666666666666665,1.2656303766441503,50.0,101.0,153.0,3.8300653594771243,1.1401226254062289,49.0,49.0,94.0,3.648936170212766,1.0846677981949537
199,H3R ,2.0,3.0,3.0,4.666666666666667,0.5773502691896257,3.0,3.0,3.0,4.666666666666667,0.5773502691896257,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,5.0,,1.0,1.0,1.0,4.0,
200,29715,32.0,191.0,228.0,3.942982456140351,1.3078192022485953,29.0,105.0,127.0,3.9133858267716537,1.240990528897541,26.0,73.0,89.0,3.898876404494382,1.2344021723842378,24.0,55.0,73.0,3.7945205479452055,1.212881144098962,13.0,17.0,28.0,4.035714285714286,1.0708993401928104
201,85258,254.0,2021.0,2492.0,3.868378812199037,1.433502369974152,234.0,1399.0,1838.0,3.9504896626768224,1.3228230973253432,198.0,896.0,1162.0,3.755593803786575,1.4113446591840082,171.0,768.0,1098.0,3.8424408014571947,1.2121168336680026,123.0,427.0,570.0,3.8912280701754387,1.2028496775732607
202,89145,202.0,2388.0,3177.0,3.7922568460812087,1.3663011438264296,191.0,1787.0,2550.0,3.816078431372549,1.260925697602345,147.0,955.0,1333.0,3.7314328582145535,1.2868744181927025,124.0,750.0,1061.0,3.9905749293119697,1.1343295539960954,86.0,333.0,506.0,3.816205533596838,1.1889816881272781
203,85242,52.0,285.0,328.0,3.4207317073170733,1.5062956814956647,49.0,189.0,236.0,3.3686440677966103,1.511555442500173,46.0,133.0,163.0,3.576687116564417,1.3648845902527933,40.0,115.0,139.0,3.5899280575539567,1.4029624435369557,35.0,52.0,108.0,3.712962962962963,1.2078475945662805
204,85017,88.0,388.0,424.0,3.6037735849056602,1.5554631566932544,77.0,214.0,242.0,3.56198347107438,1.512836153699874,62.0,126.0,150.0,3.38,1.5311968385512236,54.0,137.0,142.0,3.6619718309859155,1.3780823552764483,32.0,79.0,89.0,3.831460674157303,1.0895782655373403
205,85297,125.0,797.0,927.0,3.505933117583603,1.6370828794087455,104.0,378.0,457.0,3.37417943107221,1.5425367274244022,72.0,189.0,222.0,3.3963963963963963,1.5618719438083692,51.0,128.0,156.0,3.3974358974358974,1.5310948525409045,42.0,79.0,93.0,3.6236559139784945,1.4884627209380332
206,H3K ,16.0,41.0,46.0,3.9347826086956523,1.1624146116892196,18.0,38.0,55.0,3.909090909090909,0.9864400504156211,18.0,30.0,44.0,3.909090909090909,0.7721363242143496,4.0,7.0,7.0,4.0,0.816496580927726,5.0,5.0,8.0,3.0,1.1952286093343936
207,85213,74.0,328.0,361.0,3.628808864265928,1.6263971667219563,65.0,209.0,235.0,3.527659574468085,1.6073684667457886,42.0,124.0,140.0,3.7857142857142856,1.3717903770778432,35.0,97.0,111.0,3.828828828828829,1.3676381357779077,22.0,59.0,65.0,3.7384615384615385,1.3378728811639191
208,H2L ,132.0,508.0,632.0,3.846518987341772,1.2424812490156742,139.0,466.0,595.0,3.7747899159663865,1.2645262675720195,118.0,323.0,457.0,3.921225382932166,1.155805439700823,85.0,221.0,264.0,4.037878787878788,1.092005536485798,65.0,163.0,206.0,4.262135922330097,1.021344547091736
209,89129,164.0,1042.0,1297.0,3.558982266769468,1.5559865118786387,159.0,615.0,830.0,3.707228915662651,1.434478350525194,119.0,345.0,541.0,3.635859519408503,1.3832759863102995,87.0,281.0,361.0,3.8033240997229916,1.239439850049131,77.0,163.0,256.0,3.76171875,1.1723361020946637
210,61803,6.0,30.0,34.0,3.4705882352941178,1.1608589849278423,4.0,14.0,15.0,3.2,1.3201731488169053,4.0,12.0,12.0,3.8333333333333335,1.0298573010888745,6.0,21.0,22.0,3.6363636363636362,1.2167659925061518,6.0,19.0,22.0,2.772727272727273,1.4452489711965164
211,H3B ,123.0,487.0,621.0,3.5458937198067635,1.2260229625970853,136.0,377.0,558.0,3.503584229390681,1.138120936755327,114.0,332.0,493.0,3.5578093306288032,1.0984120412448994,103.0,211.0,290.0,3.424137931034483,1.132763156380208,71.0,109.0,163.0,3.5521472392638036,1.0372885727342451
212,85024,84.0,482.0,540.0,3.9092592592592594,1.4686291007068,82.0,320.0,379.0,3.7941952506596306,1.434594525934007,58.0,214.0,240.0,3.8375,1.360935101856233,41.0,183.0,221.0,3.8778280542986425,1.1941169378286947,33.0,101.0,125.0,3.904,1.2340857919672699
213,85302,90.0,486.0,557.0,3.6696588868940756,1.4965290989032678,81.0,309.0,381.0,3.6692913385826773,1.420091461714811,54.0,160.0,189.0,3.8306878306878307,1.2686523478445724,58.0,171.0,208.0,3.6009615384615383,1.2700180828951664,47.0,107.0,133.0,3.526315789473684,1.276708287368999
214,85388,24.0,175.0,194.0,3.3969072164948453,1.5545989675462413,22.0,121.0,142.0,3.584507042253521,1.3952450037600674,16.0,68.0,92.0,3.652173913043478,1.1992193670471651,11.0,43.0,56.0,3.607142857142857,1.3971213447471382,4.0,19.0,20.0,3.75,1.2085223687584246
215,15208,16.0,65.0,68.0,3.8823529411764706,1.3104563608046282,10.0,42.0,43.0,4.441860465116279,0.7004191119946668,16.0,58.0,65.0,3.923076923076923,1.278520779891897,13.0,31.0,31.0,4.290322580645161,1.1311807514597825,6.0,18.0,20.0,3.9,0.8522416262267903
216,85080,6.0,15.0,16.0,4.625,1.0878112581387147,5.0,8.0,8.0,4.375,1.407885953173359,2.0,6.0,6.0,3.5,1.9748417658131499,2.0,3.0,3.0,3.6666666666666665,2.309401076758503,,,,,
217,85305,99.0,778.0,963.0,3.181723779854621,1.5452961078179344,83.0,529.0,698.0,3.2707736389684814,1.4580818073786348,58.0,335.0,435.0,3.4022988505747125,1.3850732409633713,55.0,301.0,408.0,3.3186274509803924,1.3361156353726813,45.0,189.0,257.0,3.2217898832684826,1.250559213433535
218,85087,9.0,24.0,25.0,3.44,1.6093476939431082,7.0,21.0,22.0,3.9545454545454546,0.998917162649385,4.0,18.0,18.0,3.611111111111111,1.1447521637192346,1.0,3.0,3.0,2.0,1.7320508075688772,3.0,6.0,6.0,3.1666666666666665,1.7224014243685084
219,53597,19.0,50.0,61.0,3.557377049180328,1.360448334973125,21.0,31.0,52.0,3.1538461538461537,1.3916362972092986,8.0,10.0,12.0,3.4166666666666665,0.90033663737852,9.0,16.0,16.0,3.1875,1.4705441169852742,5.0,9.0,10.0,3.6,0.9660917830792959
220,89135,182.0,2194.0,2977.0,3.499832045683574,1.4554599091183125,140.0,1015.0,1450.0,3.5413793103448277,1.3866207891208613,110.0,740.0,1034.0,3.611218568665377,1.2834903195546867,101.0,622.0,921.0,3.7242128121606948,1.2149208483293203,81.0,340.0,519.0,3.7552986512524087,1.030352985874311
221,85139,42.0,170.0,233.0,3.167381974248927,1.5653468589458384,34.0,106.0,158.0,3.151898734177215,1.4852875729613078,20.0,57.0,72.0,3.3055555555555554,1.4883480670532332,18.0,34.0,42.0,3.4047619047619047,1.397899535968053,11.0,21.0,24.0,3.7916666666666665,1.2150922908825974
222,H2S ,127.0,304.0,509.0,4.047151277013753,1.054488316179928,118.0,233.0,388.0,4.005154639175258,0.9830471147263005,93.0,172.0,291.0,4.0034364261168385,0.9116044279255067,69.0,64.0,120.0,3.925,1.0221291010237719,20.0,23.0,27.0,4.222222222222222,0.8915558282417286
223,89134,96.0,555.0,669.0,3.6606875934230194,1.535008671739644,86.0,383.0,469.0,3.6162046908315566,1.4740757239922986,65.0,185.0,261.0,3.6628352490421454,1.3219005867364855,54.0,137.0,175.0,3.7657142857142856,1.294094201731723,38.0,73.0,128.0,3.46875,1.368587408996222
224,89136,72.0,816.0,857.0,3.5845974329054844,1.4249597002476424,73.0,648.0,683.0,3.6207906295754024,1.3258012423080674,74.0,662.0,729.0,3.6213991769547325,1.2761044413014209,76.0,754.0,828.0,3.531400966183575,1.2796347228946858,95.0,647.0,723.0,3.467496542185339,1.258756679330088
225,H2H ,27.0,68.0,83.0,3.783132530120482,1.2498604094846668,29.0,54.0,74.0,4.094594594594595,1.0490559215531476,20.0,39.0,50.0,3.62,1.2598995748771051,14.0,20.0,23.0,3.869565217391304,1.217461883894185,14.0,11.0,19.0,4.052631578947368,0.9703197760719181
226,89053,2.0,3.0,3.0,3.0,1.7320508075688772,1.0,1.0,1.0,5.0,,1.0,1.0,1.0,5.0,,1.0,3.0,3.0,4.666666666666667,0.5773502691896257,,,,,
227,85250,181.0,1330.0,1628.0,3.786240786240786,1.4232272410702795,161.0,971.0,1236.0,3.7710355987055015,1.338378702067808,141.0,746.0,943.0,3.7158006362672324,1.36448530170019,132.0,751.0,980.0,3.706122448979592,1.2636843458518807,110.0,544.0,719.0,3.752433936022253,1.1741963651435736
228,H2Z ,84.0,413.0,540.0,3.640740740740741,1.2016560185154193,82.0,316.0,425.0,3.7058823529411766,1.1818550478172247,74.0,232.0,320.0,3.68125,1.0935655352731741,60.0,170.0,235.0,3.4170212765957446,1.2795764438335633,44.0,107.0,133.0,3.7218045112781954,1.1504503957189103
229,89011,92.0,668.0,740.0,3.922972972972973,1.4391629744151806,93.0,461.0,529.0,3.6956521739130435,1.4655126313775917,77.0,266.0,325.0,3.812307692307692,1.3895007199394502,57.0,202.0,250.0,3.74,1.3563771732613972,31.0,69.0,95.0,4.105263157894737,0.9943851324880747
230,89141,73.0,828.0,1075.0,3.8409302325581396,1.460784421608092,53.0,372.0,490.0,3.804081632653061,1.4020083730081854,41.0,232.0,263.0,3.7984790874524714,1.3426636844717161,39.0,215.0,328.0,3.8292682926829267,1.2639908454820865,21.0,96.0,116.0,3.810344827586207,1.2982516209750397
231,85301,176.0,932.0,1140.0,3.8526315789473684,1.4349341758092315,152.0,540.0,697.0,3.8450502152080346,1.3493641665925493,123.0,388.0,483.0,3.991718426501035,1.2323163037220175,112.0,334.0,443.0,3.853273137697517,1.2398572698748027,79.0,218.0,314.0,3.9554140127388533,1.1492125324148035
232,15238,42.0,201.0,235.0,3.6382978723404253,1.3778704601340372,42.0,144.0,193.0,3.5958549222797926,1.362589224788417,33.0,124.0,152.0,3.8684210526315788,1.1198640558834863,24.0,122.0,148.0,3.7837837837837838,1.1098847187825167,17.0,23.0,25.0,3.6,1.6832508230603465
233,85031,39.0,122.0,131.0,3.381679389312977,1.5214265333620567,29.0,94.0,106.0,3.3867924528301887,1.335028123242076,25.0,49.0,55.0,3.6363636363636362,1.3792595485828265,19.0,23.0,32.0,3.8125,1.0606601717798212,9.0,13.0,17.0,3.5294117647058822,0.7998161553463028
234,85006,142.0,1724.0,1985.0,4.116876574307304,1.2236918284059977,120.0,1151.0,1360.0,4.0926470588235295,1.1624257421552533,103.0,911.0,1152.0,4.0546875,1.1368385933817777,81.0,742.0,982.0,4.074338085539715,1.104883663580236,64.0,567.0,751.0,3.9786950732356856,1.018272472489082
235,29708,86.0,358.0,483.0,3.5300207039337472,1.4434820594666193,84.0,248.0,366.0,3.76775956284153,1.298323009856176,68.0,155.0,230.0,3.5,1.3566913258776996,49.0,107.0,192.0,3.6770833333333335,1.2490397708000094,34.0,54.0,75.0,4.04,1.032446582611394
236,89124,5.0,16.0,16.0,2.9375,1.7308475765743594,4.0,9.0,9.0,2.3333333333333335,1.6583123951777,4.0,11.0,11.0,2.8181818181818183,1.6011359603844901,4.0,10.0,11.0,3.6363636363636362,1.747725795010606,3.0,6.0,6.0,4.333333333333333,0.5163977794943222
237,H9R ,23.0,68.0,80.0,3.4875,1.30232265733092,19.0,39.0,48.0,3.5416666666666665,1.0710570108856838,19.0,30.0,38.0,3.5526315789473686,1.1554189229991287,12.0,15.0,17.0,3.235294117647059,1.56242646885805,8.0,8.0,13.0,3.5384615384615383,1.1982893790305562
238,15260,4.0,15.0,16.0,3.625,1.0878112581387147,3.0,11.0,11.0,4.090909090909091,0.9438798074485389,2.0,3.0,3.0,2.0,1.7320508075688772,1.0,1.0,1.0,3.0,,3.0,5.0,6.0,4.166666666666667,0.752772652709081
239,H1V ,21.0,60.0,67.0,3.626865671641791,1.1913300549655896,24.0,62.0,82.0,3.5121951219512195,1.2196326348235063,17.0,36.0,45.0,3.7333333333333334,1.1361818036340359,9.0,28.0,30.0,3.466666666666667,1.0742546199601597,11.0,11.0,15.0,3.466666666666667,1.245945806357946
240,15236,14.0,64.0,73.0,3.9178082191780823,1.3514747567989718,12.0,38.0,48.0,3.5416666666666665,1.3676868705542673,7.0,20.0,27.0,4.0,1.0,7.0,21.0,22.0,3.909090909090909,1.0649878563622845,3.0,4.0,4.0,4.5,0.5773502691896257
241,H2Y ,181.0,1169.0,1641.0,3.8519195612431445,1.204416783612555,181.0,879.0,1283.0,3.8448947778643805,1.1488765660917075,153.0,680.0,990.0,3.8585858585858586,1.094245459013797,146.0,502.0,780.0,3.835897435897436,1.094386934430745,116.0,300.0,441.0,3.870748299319728,1.0971374458741012
242,85037,55.0,302.0,345.0,3.698550724637681,1.4613720808238373,46.0,186.0,211.0,3.691943127962085,1.3921143619509746,38.0,113.0,125.0,3.68,1.3830774475084364,23.0,69.0,74.0,3.8378378378378377,1.3140653955394173,22.0,42.0,48.0,3.5625,1.351220882143414
243,85209,119.0,618.0,747.0,3.610441767068273,1.5677884195390783,102.0,390.0,506.0,3.5375494071146245,1.3985753439138016,94.0,277.0,406.0,3.6773399014778323,1.3097276383473224,76.0,217.0,285.0,3.656140350877193,1.2223012157084732,54.0,106.0,136.0,3.5661764705882355,1.2690165680986725
244,85023,126.0,805.0,933.0,3.717041800643087,1.5122174248752476,114.0,539.0,623.0,3.706260032102729,1.4092286468916018,97.0,363.0,449.0,3.8040089086859687,1.303115072730571,77.0,311.0,366.0,3.8633879781420766,1.2377281429740028,56.0,199.0,269.0,3.7546468401486988,1.245599255543192
245,53706,11.0,33.0,38.0,4.2368421052631575,1.0249379816785695,12.0,32.0,35.0,4.257142857142857,1.0100336960848835,14.0,29.0,30.0,3.8666666666666667,1.3060425438846859,9.0,12.0,12.0,4.083333333333333,1.2401124093721456,6.0,13.0,15.0,4.2,1.424279266355945
246,53590,76.0,289.0,421.0,3.629453681710214,1.3957373664353168,63.0,171.0,261.0,3.6551724137931036,1.388088776313814,43.0,86.0,147.0,3.6054421768707483,1.3373344123807234,39.0,53.0,92.0,3.630434782608696,1.3725518970099697,33.0,30.0,73.0,3.684931506849315,1.0391865452357854
247,15216,93.0,409.0,554.0,3.7725631768953067,1.3957718121876745,90.0,267.0,395.0,3.767088607594937,1.3820570190132873,81.0,196.0,337.0,3.964391691394659,1.135955519093654,61.0,108.0,176.0,3.7954545454545454,1.210988648375164,30.0,62.0,74.0,3.581081081081081,1.3138540687168216
248,28255,,,,,,1.0,3.0,3.0,4.333333333333333,0.5773502691896257,2.0,3.0,3.0,3.3333333333333335,2.0816659994661326,,,,,,,,,,
249,85377,28.0,195.0,204.0,3.843137254901961,1.419394848082404,29.0,157.0,191.0,3.5654450261780104,1.4490140698397487,26.0,115.0,141.0,3.8439716312056738,1.3798741554590217,25.0,91.0,109.0,3.770642201834862,1.2955266877115597,17.0,66.0,69.0,4.0144927536231885,1.077753022335173
250,85340,73.0,457.0,546.0,3.7545787545787546,1.3992878615475837,63.0,312.0,364.0,3.60989010989011,1.434141353004572,45.0,164.0,196.0,3.642857142857143,1.371878741744795,43.0,145.0,167.0,3.6167664670658684,1.259836128883377,25.0,78.0,83.0,3.9036144578313254,1.111080092295663
251,28078,22.0,85.0,93.0,3.881720430107527,1.3420414556999363,24.0,90.0,103.0,3.825242718446602,1.263570916141246,15.0,30.0,37.0,3.72972972972973,1.044792606975945,11.0,37.0,41.0,3.731707317073171,0.8667292034973334,7.0,8.0,10.0,3.7,0.9486832980505138
252,53705,107.0,543.0,741.0,3.5870445344129553,1.3484904611044461,103.0,375.0,509.0,3.742632612966601,1.2652882964086836,89.0,278.0,420.0,3.619047619047619,1.2805201238962034,76.0,243.0,326.0,3.6564417177914113,1.2740262917135377,58.0,163.0,220.0,3.6136363636363638,1.2965692188660494
253,89115,95.0,583.0,633.0,3.625592417061611,1.5335207086939,91.0,385.0,425.0,3.5647058823529414,1.4877412506403207,74.0,300.0,342.0,3.628654970760234,1.450896356869428,57.0,212.0,237.0,3.7257383966244726,1.329542096178597,33.0,92.0,102.0,3.607843137254902,1.2440500988375762
254,61822,9.0,28.0,31.0,2.6774193548387095,1.5997311602098137,10.0,18.0,19.0,2.8947368421052633,1.448935887014454,7.0,14.0,15.0,3.066666666666667,1.624221425205085,9.0,29.0,31.0,3.3870967741935485,1.3583671412113076,4.0,13.0,15.0,3.1333333333333333,1.1872336794093274
255,85383,91.0,503.0,648.0,3.6574074074074074,1.4783049550412815,74.0,254.0,340.0,3.5558823529411763,1.4099710611207548,65.0,167.0,221.0,3.769230769230769,1.4032928308912467,56.0,134.0,208.0,3.480769230769231,1.4208983293783983,30.0,46.0,64.0,3.40625,1.3058932356273014
256,89084,82.0,685.0,875.0,3.6205714285714286,1.465089446854159,70.0,374.0,514.0,3.38715953307393,1.445538442831689,67.0,220.0,311.0,3.382636655948553,1.360107014221998,51.0,172.0,288.0,3.611111111111111,1.2444223215775958,36.0,92.0,147.0,3.6258503401360542,1.177476314241267
257,85218,11.0,35.0,38.0,3.6315789473684212,1.459749194147775,10.0,25.0,30.0,3.533333333333333,1.3578211078487255,11.0,33.0,37.0,3.4054054054054053,1.5358576948594094,9.0,19.0,19.0,3.5789473684210527,1.3870748387117167,6.0,10.0,11.0,3.909090909090909,1.044465935734187
258,85207,74.0,293.0,345.0,3.646376811594203,1.5559880311072791,59.0,189.0,216.0,3.7685185185185186,1.4181972276096353,47.0,135.0,149.0,3.771812080536913,1.3003159978164534,31.0,86.0,106.0,4.0754716981132075,1.1686224141314518,19.0,50.0,59.0,4.016949152542373,0.9736445117705915
259,89012,171.0,1598.0,2055.0,3.94647201946472,1.3839587184038113,150.0,954.0,1299.0,3.821401077752117,1.3508443544625817,118.0,527.0,771.0,3.906614785992218,1.28491561428486,97.0,440.0,560.0,4.110714285714286,1.062564921123576,61.0,224.0,293.0,3.955631399317406,1.1999189587234036
260,85043,50.0,184.0,196.0,3.1479591836734695,1.722712803532176,47.0,117.0,124.0,3.2096774193548385,1.654135952318993,31.0,54.0,58.0,3.7413793103448274,1.5050831396000315,28.0,48.0,53.0,3.4339622641509435,1.5255444672724372,15.0,22.0,24.0,3.875,1.4237885773679595
261,85029,143.0,843.0,1000.0,3.72,1.4641529099597979,118.0,505.0,579.0,3.784110535405872,1.364410348911768,100.0,369.0,420.0,3.8285714285714287,1.3105566807664346,80.0,319.0,396.0,3.941919191919192,1.2176592416996475,60.0,170.0,232.0,4.142241379310345,1.0199440492309986
262,H2J ,150.0,589.0,807.0,3.868649318463445,1.2151222649615825,160.0,469.0,723.0,3.8907330567081604,1.0541882643942813,145.0,356.0,593.0,3.839797639123103,1.1447447311612506,104.0,230.0,352.0,4.019886363636363,0.9650012111273941,70.0,142.0,190.0,4.068421052631579,0.9487126513294407
263,85326,64.0,205.0,298.0,3.278523489932886,1.5503692949180903,59.0,117.0,175.0,3.394285714285714,1.5005636598320442,41.0,76.0,97.0,3.5257731958762886,1.6078763394689453,28.0,47.0,61.0,3.918032786885246,1.3819681854419696,23.0,28.0,37.0,3.4054054054054053,1.300842877595981
264,85379,67.0,350.0,447.0,3.4451901565995526,1.5520904165250198,53.0,181.0,241.0,3.6431535269709543,1.3953960060969282,49.0,138.0,228.0,3.491228070175439,1.335688467958629,38.0,69.0,106.0,3.7547169811320753,1.3006322327436577,18.0,38.0,46.0,3.717391304347826,1.3277055141736627
265,53715,93.0,468.0,651.0,3.752688172043011,1.341172159945818,90.0,378.0,502.0,3.6553784860557768,1.367851935824423,81.0,248.0,312.0,3.7083333333333335,1.3084665349551492,73.0,201.0,261.0,3.6551724137931036,1.4128061509489371,59.0,159.0,220.0,3.7772727272727273,1.1783557223458552
266,15226,30.0,188.0,217.0,3.9723502304147464,1.3605454063340576,32.0,128.0,159.0,3.981132075471698,1.1444511044806287,28.0,70.0,106.0,3.9150943396226414,1.2119871485119516,21.0,45.0,51.0,4.1568627450980395,0.9873712375719245,15.0,26.0,34.0,4.4411764705882355,0.9274002918091906
267,H4L ,26.0,71.0,95.0,3.768421052631579,1.316447763660104,17.0,34.0,37.0,3.891891891891892,1.21983113093083,19.0,30.0,45.0,4.066666666666666,1.009049958219026,11.0,21.0,23.0,3.4782608695652173,1.4100149972571634,5.0,8.0,8.0,4.625,0.5175491695067657
268,28104,43.0,209.0,242.0,3.768595041322314,1.4157403856206774,36.0,131.0,157.0,3.8089171974522293,1.2966117480383517,28.0,82.0,102.0,4.0588235294117645,1.1674083118470582,23.0,61.0,74.0,3.675675675675676,1.1239376488837378,12.0,17.0,25.0,3.88,1.3012814197295424
269,28079,29.0,134.0,157.0,4.044585987261146,1.30749294769185,25.0,72.0,89.0,3.943820224719101,1.218788058257033,19.0,52.0,70.0,3.842857142857143,1.2925170846370562,17.0,38.0,45.0,3.7555555555555555,1.1312815652161843,8.0,15.0,22.0,3.6363636363636362,1.2167659925061518
270,85307,23.0,61.0,72.0,3.6666666666666665,1.5105264449340403,18.0,39.0,40.0,3.975,1.3679012559954196,13.0,22.0,25.0,4.08,0.9092121131323904,10.0,15.0,15.0,3.6666666666666665,1.4474937289114918,8.0,16.0,21.0,3.6666666666666665,0.8563488385776752
271,15106,38.0,154.0,170.0,3.8588235294117648,1.3022778512321995,25.0,68.0,85.0,3.764705882352941,1.3331582518102447,22.0,53.0,66.0,3.6666666666666665,1.3048233989947078,16.0,28.0,36.0,3.4444444444444446,1.2971274735120224,9.0,15.0,16.0,3.875,1.2041594578792296
272,28012,47.0,160.0,208.0,3.451923076923077,1.4834338522678574,34.0,92.0,107.0,3.7570093457943927,1.3306341337967547,32.0,64.0,100.0,3.58,1.3720146655281211,35.0,50.0,77.0,3.4935064935064934,1.304076368277328,18.0,22.0,35.0,3.5142857142857142,0.9813384788563188
273,H3J ,34.0,239.0,290.0,4.003448275862069,1.1631548670405847,33.0,167.0,241.0,3.908713692946058,1.1401602614779156,30.0,129.0,173.0,3.9653179190751446,1.1200911183721214,20.0,61.0,79.0,3.7848101265822787,1.0581901103486686,13.0,24.0,26.0,3.730769230769231,1.2508458676493217
274,28278,12.0,62.0,65.0,3.4153846153846152,1.2734341818031332,9.0,28.0,33.0,3.9393939393939394,1.1439895634192303,8.0,28.0,30.0,3.3333333333333335,1.2954385047312087,8.0,18.0,21.0,3.5714285714285716,1.2071217242444348,4.0,6.0,6.0,3.0,1.6733200530681511
